"species","hti","bl.range.size","mig.distance","ebird.mig.dist","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Secondary1","Tail.Length","Mass","sp.dist","iucn.ordinal","median.abund","range.size","trend","edge.score","gen.field","morph.field","max.acad"
"Gymnomyza_brunneirostris",NA,5.28826703069454,3.95247888784064,5.65573858985286,3.67376581630389,2.94443897916644,1.64865862558738,1.82454929205105,3.63230910262554,4.81218435537242,4.60916220725763,4.78331637137157,4.47506150064107,1.83349154301069,0,NA,NA,NA,1.01123475812626,85.7432089938945,2.74899326205297,NA
"Gymnomyza_samoensis",NA,2.94443897916644,2.96729345854867,5.88162834689366,3.73528582692809,3.14845336057165,1.66770682055808,1.94591014905531,3.67122451887522,4.9111832151246,4.73003916803396,4.87519732320115,4.59511985013459,1.69019531296413,6,NA,NA,NA,0.939274174631225,90.8577673787094,2.558123993037,NA
"Gymnomyza_viridis",NA,5.28826703069454,3.95247888784064,NA,3.72328088083127,3.10009228887823,1.52605630349505,1.64865862558738,3.53222564406856,4.75789127300576,4.53044663979215,4.66343909411207,4.47506150064107,1.74962418511953,0,NA,NA,NA,1.00283107390625,86.9956021224902,2.72598838898732,NA
"Gymnophaps_albertisii",16.40217391,8.74893963153771,5.55222573784396,7.79300647449471,3.13983261752775,2.37024374146786,1.56861591791385,1.7404661748405,3.20274644293832,5.29931686688112,4.829912458666,4.99856271286199,5.55682806169954,2.3273088971255,0,NA,NA,NA,1.21028092103409,132.23463017595,3.35442684926065,NA
"Gymnophaps_mada",NA,4.30406509320417,3.30048411281489,NA,3.28091121578765,2.45958884180371,1.62924053973028,1.68639895357023,3.29583686600433,5.37759054744254,4.98017608661155,5.10291057020543,5.8111409929767,2.58394065053611,0,NA,NA,NA,1.2150252436708,125.287905612573,3.37037914398934,NA
"Gymnophaps_solomonensis",NA,4.23410650459726,3.7430150130843,7.11417518970163,3.22286784613774,2.50143595173921,1.82454929205105,1.91692261218206,3.34286180464919,5.37063802812766,4.94946885885877,5.0720439222249,5.81413053182507,2.14855475756956,0,NA,NA,NA,1.25102120430601,126.875019396184,3.49390913130557,NA
"Gymnophaps_stalkeri",NA,4.30406509320417,3.30048411281489,NA,3.25424296870549,2.45100509811232,1.96009478404727,1.50407739677627,3.25037449192757,5.3082676974012,4.90379219847821,4.98360662170834,5.8111409929767,2.89487287900802,0,NA,NA,NA,1.24848366619933,127.148092156696,3.4850544430494,NA
"Gymnopithys_bicolor",15.796,9.70613357290821,5.9238634590349,7.56713210690626,2.91777073208428,2.47653840011748,1.62924053973028,1.58923520511658,3.3178157727231,4.32148013480585,4.21508617991823,3.8416005411316,3.43720781918519,1.14294183020941,0,NA,NA,NA,1.08625418257196,102.888155962244,2.96315382511712,14
"Gymnopithys_leucaspis",14.632,9.70613357290821,5.9238634590349,7.60353175740011,2.91777073208428,2.46809953147162,1.52605630349505,1.58923520511658,3.26575941076705,4.27666611901606,4.18205014264121,3.77045944110636,3.30321697330195,0.991191728024534,0,NA,NA,NA,1.08992487102576,99.1666333344661,2.97405062679662,NA
"Gymnopithys_rufigula",6.348,9.91586068859927,5.79712755713536,8.10359556833401,3.01553490085017,2.54160199346455,1.58923520511658,1.6094379124341,3.28840188751681,4.32148013480585,4.21212759787848,3.86911550441687,3.37073817417745,0.791281958702338,0,NA,NA,NA,1.07072814165794,96.6425814023728,2.91750308228019,NA
"Gymnorhina_tibicen",50,11.3907352318706,6.58720734707977,7.16909823640738,4.00186370942794,3.57794789340665,2.47653840011748,2.76000994003292,4.02891675689965,5.54751845218154,5.0619619212616,4.92143971529178,5.65213824150386,1.92669746045201,0,-0.874984364286885,9.35953593833804,-0.131801630060648,1.37429049854422,87.2889739502488,3.95227158547015,NA
"Gymnorhinus_cyanocephalus",24.086,9.86614906688076,5.75345618626444,6.65942145279307,3.63495111208838,3.16968558067743,2.11625551480255,2.17475172148416,3.62966009445396,4.9958600085141,4.6802776584749,4.66532410880784,4.65205377188694,0.896034961147888,4,-1.44154079698383,7.68017564043659,0.599675283792505,1.22881696388093,78.5607588533536,3.4171844913655,14
"Gymnoris_dentata",17.83,NA,6.54658623463105,8.85683227602865,2.60268968544438,2.16332302566054,1.62924053973028,1.90210752639692,2.81540871942271,4.36182392735636,4.05871738457895,3.90399083373088,2.91235066461494,1.08048243060334,0,NA,NA,NA,1.1772935823026,89.5666851102671,3.24557841486007,NA
"Gymnoris_pyrgita",19.454,NA,6.15798795064375,8.50213125749233,2.63905732961526,2.26176309847379,1.90210752639692,1.98787434815435,2.92316158071916,4.45898767581001,4.20319896713418,4.10923317471585,3.18221184049661,1.07130335644915,0,NA,NA,NA,1.07941136994308,84.7771577541389,2.94294673421783,NA
"Gymnoris_superciliaris",28.75510204,NA,6.32532764102398,7.70007814810595,2.65324196460721,2.26176309847379,1.64865862558738,1.84054963339749,2.96527306606928,4.49423862528081,4.20319896713418,4.09100566095659,3.17805383034795,0.653643247224969,0,NA,NA,NA,1.05212496443627,83.6746237157994,2.86372998145716,NA
"Gymnoris_xanthocollis",32.47346939,NA,7.22315038793177,7.8573408838645,2.63188884013665,2.27212588550934,1.75785791755237,1.82454929205105,2.82731362192903,4.38327585407431,4.04129534113228,3.96081316959758,2.89591193827178,1.02181780903229,0,NA,NA,NA,1.23578683016258,92.108052711807,3.44108500526781,NA
"Gypaetus_barbatus",9.798,11.7068379203413,6.84822004537617,8.56947747344791,4.35926964755127,3.8416005411316,3.03495298670727,3.3357695763397,4.64053732982538,6.63410759549416,5.93489419561959,6.14846829591765,8.64734387588128,2.64422898738595,5,NA,NA,NA,1.9496441214943,125.264265737166,7.02618666679323,NA
"Gypohierax_angolensis",42.09,11.6264951926528,6.7635309648929,8.42922674252297,4.0517849478033,3.71357206670431,2.64617479738412,3.14845336057165,4.34769395559338,6.03787091992214,5.69238442970383,5.28218798461815,7.37775890822787,2.08096722234269,0,NA,NA,NA,1.77392182216748,128.366250310785,5.89392301220239,NA
"Gyps_africanus",26.618,11.8434514864139,6.89704784757039,8.56658379193668,4.11577984294217,3.78418963391826,3.02042488614436,3.41772668361337,4.56121829845891,6.36026567084456,5.85564482396545,5.41432104230434,8.60024674655152,2.52972438830659,7,NA,NA,NA,1.89969014745603,125.955315747356,6.68382312179615,NA
"Gyps_bengalensis",NA,10.8852663545834,6.32345679209166,8.40542106496553,4.16821441078856,3.85862222870103,3.12236492448736,3.48124008933569,4.59612944133594,6.31282314591915,5.8224540043737,5.36504099859094,8.38594490480628,2.43971511221105,7,NA,NA,NA,1.91425160961675,125.505931639963,6.78186141743992,NA
"Gyps_coprotheres",16.93541667,9.17926241640532,6.22783110087972,7.6698842539575,4.39691524716763,3.98154906807676,3.21486780347066,3.59731226058845,4.64631212931927,6.53262537067005,6.04310778025982,5.59619726397626,9.00908061416198,2.48773697394048,4,NA,NA,NA,1.9437056599084,129.670889454445,6.98458557268303,NA
"Gyps_fulvus",28.32857143,10.7520132302756,7.13678181499188,8.31274863432171,4.36691299686383,3.92197333628131,3.16968558067743,3.52046080248897,4.69957086140958,6.53262537067005,6.03020437542391,5.67401031632253,8.91408834884133,2.438630118393,0,-1.83884286485004,8.08856180527623,NA,2.02210556218846,124.404568491099,7.55421406751609,NA
"Gyps_himalayensis",23.666,10.5508001967523,6.23170480169116,8.25885204491399,4.41279829334063,4.01096295328305,3.15700042115011,3.52636052461616,4.75013595623828,6.63305524075353,6.19481347109401,5.82600010738045,9.18993356219852,2.63784235658954,5,NA,NA,NA,2.02361441628194,126.317985474912,7.56562087777697,NA
"Gyps_indicus",17.275,9.75614696463742,5.94392512621427,7.65424269710592,4.26689632742025,3.79773385902602,3.02042488614436,3.39114704580865,4.60216567696779,6.3726369626471,5.88610403145016,5.46043621602447,8.6152269316876,2.30516895649183,7,NA,NA,NA,1.93653977571726,127.650562511748,6.93471374263457,NA
"Gyps_rueppelli",24.19,11.5648440638142,5.00818721296594,9.03164121091625,4.3554259528767,3.94158180766969,3.13549421592915,3.48124008933569,4.66060489287619,6.44222164440785,5.97075150551044,5.46298398810327,8.90923527919226,2.47542536171856,7,NA,NA,NA,1.91896465041441,120.233818039197,6.81390004736389,NA
"Gyps_tenuirostris",NA,9.05087559732516,6.66886839603515,9.02685148199547,4.32545628318549,3.89182029811063,2.99573227355399,3.37073817417745,4.64535197562092,6.38384441566749,5.91835607528734,5.38081858805978,8.6152269316876,2.37083593735308,7,NA,NA,NA,1.97222960690219,125.151998692472,7.18668211463529,NA
"Gypsophila_annamensis",NA,NA,5.66006968230456,7.41961495345798,3.03013370027132,2.45958884180371,1.3609765531356,1.64865862558738,3.34286180464919,4.37952350445576,4.30271282795416,4.28220629939167,3.29583686600433,0.892044789128696,0,NA,NA,NA,0.766122394755996,65.066730373919,2.15140774879788,NA
"Gypsophila_brevicaudata",30.65416667,9.60346295688596,5.92249256812256,7.97347883950494,2.76631910922619,2.15176220325946,1.19392246847243,1.38629436111989,3.14845336057165,4.10758978897212,4.03777421073371,3.8877303128591,2.9704144655697,0.752057047440681,0,NA,NA,NA,0.917166081505898,69.4252739062218,2.50218933215511,NA
"Gypsophila_calcicola",NA,NA,5.66006968230456,4.50548592401862,3.03013370027132,2.45958884180371,1.3609765531356,1.64865862558738,3.34286180464919,4.37952350445576,4.30271282795416,4.28220629939167,3.29583686600433,0.892044789128696,4,NA,NA,NA,0.971543663276322,82.6604563206067,2.64201970193295,NA
"Gypsophila_crassa",NA,6.01126717440416,4.21304667036515,5.74504131983011,2.77881927199042,2.19722457733622,1.30833281965018,1.56861591791385,3.31418600467253,4.2253728246285,4.16200321069592,3.87535902105655,3.28840188751681,0.891193500107317,0,NA,NA,NA,0.867328295464342,69.6981338487854,2.38054224428007,NA
"Gypsophila_crispifrons",NA,NA,5.66006968230456,6.91328616600593,3.03013370027132,2.45958884180371,1.3609765531356,1.64865862558738,3.34286180464919,4.37952350445576,4.30271282795416,4.28220629939167,3.29583686600433,0.892044789128696,0,NA,NA,NA,1.00172570859923,78.773284829973,2.72297684073189,NA
"Gypsophila_rufipectus",NA,NA,4.78302157233546,7.11971179404299,3.07269331469012,2.4932054526027,1.33500106673234,1.68639895357023,3.44680789291421,4.50202942706858,4.44382703557933,4.30406509320417,3.61091791264422,1.17092574115839,0,NA,NA,NA,0.933001382633004,71.8935426283294,2.542127636683,NA
"Habia_atrimaxillaris",14.69,2.63905732961526,2.96227836908144,4.31021884711543,3.07269331469012,2.58776403522771,1.91692261218206,2.11625551480255,3.17387845893747,4.53796143629464,4.37071287477361,4.46014441393783,3.88977739648083,0.177327894378611,5,NA,NA,NA,1.15578561909137,97.5299991659576,3.17651797067684,18
"Habia_cristata",28.3,5.29330482472449,3.9737304268989,6.48586641467704,3.04452243772342,2.58021682959233,1.94591014905531,2.17475172148416,3.18635263316264,4.57057874121847,4.40060302024682,4.44500143383527,3.83945231259331,0.211713079578538,0,NA,NA,NA,0.961405112078011,77.2119572040534,2.61536877907834,NA
"Habia_fuscicauda",21.954,8.87234697898303,5.61313600758713,6.67412119648854,3.00568260440716,2.59525470695687,1.98787434815435,2.12823170584927,3.22684399451738,4.56121829845891,4.42962561347316,4.44029554279786,3.60549784517489,0.545386635955503,0,NA,NA,NA,0.985590063834936,83.469286412523,2.67939243063653,13
"Habia_gutturalis",20.43333,7.01660968389422,4.42340912242311,6.07020359253885,2.97552956623647,2.53369681395743,2.01490302054226,2.12823170584927,3.21486780347066,4.56642935767166,4.40915530206213,4.51415078760092,3.5945687746427,0.709565885761627,0,NA,NA,NA,1.02050762155782,88.8959577384919,2.77460285476892,NA
"Habia_rubica",20.196,11.132338318128,6.60602343988922,8.13370594901336,2.89591193827178,2.47653840011748,1.93152141160321,2.11625551480255,3.16547504814109,4.52720864451838,4.32148013480585,4.43081679884331,3.48124008933569,0.662842628227771,0,NA,NA,NA,0.988826791391621,90.0089795314005,2.68807894430741,11
"Haematoderus_militaris",5.288,9.38907215991958,5.56705097152868,8.50430648947319,3.65325227647079,3.06339092202781,2.70136121295141,2.50959926237837,3.32862668882732,5.35658627467201,5.06132840841177,4.92435092549924,5.4249500174814,2.33019863029263,0,NA,NA,NA,1.35658681634879,99.930602033436,3.88291754769733,NA
"Haematopus_ater",NA,8.59526472683639,7.29906083410998,7.58739809399316,4.33467293829041,4.06216566385787,2.17475172148416,2.61739583283408,3.95508249488859,5.56605180119012,5.02716459604747,4.61907309115708,6.58479139238572,2.20909444632602,0,NA,NA,NA,1.23864978634581,126.267746274666,3.4509507967863,NA
"Haematopus_bachmani",NA,8.59526472683639,7.29906083410998,7.89760954549846,4.3502779363593,4.06902675423781,2.09186406167839,2.4423470353692,3.90801498403061,5.51100645995839,4.95723451736914,4.59713801429083,6.36647044773144,2.22207811478015,NA,-3.22839385473196,6.7990558620588,0.0443234427673642,1.32985844351264,130.993498479134,3.78050819422922,13
"Haematopus_chathamensis",NA,0,2.97132896998824,5.53968998699423,4.49869794147757,4.17130560335823,2.05412373369555,2.2512917986065,3.92395157629342,5.52942908751142,4.84576065090602,4.5358201078533,6.39476063793131,2.48439074971135,6,NA,NA,NA,1.36581196900633,128.276906205322,3.91890378890344,NA
"Haematopus_finschi",13.84222222,12.1036744046675,8.06186845809782,6.81084773098204,4.50313746042294,4.27666611901606,1.97408102602201,2.24070968927596,3.8458832029236,5.53022242353082,4.82430571590476,4.52720864451838,6.26530121273771,2.62304687518831,0,-1.10884069209205,5.71373280550937,NA,1.46315616987753,129.295020796922,4.31957133739387,NA
"Haematopus_fuliginosus",36.88,9.30054663986233,6.60419718299012,8.2462214926724,4.39197696552705,4.11251186617755,2.19722457733622,2.54160199346455,3.94931879017184,5.64544689764324,5.05305600998021,4.77068462446567,6.70808408385307,2.22254982433447,0,-3.28164531595305,6.60934924316738,NA,1.41921548661332,126.382726457001,4.13387608666953,NA
"Haematopus_leucopodus",37.644,8.86389860431748,5.64624677335878,7.06202107478853,4.36309862478836,4.11414718951828,2.06686275947298,2.32238772029023,3.81990771652034,5.54751845218154,4.8941014778403,4.62888671260541,6.42648845745769,2.3726813016908,0,NA,NA,NA,1.27469327570825,134.998758108382,3.5776039037707,NA
"Haematopus_longirostris",30.952,9.34040325627435,6.68022395958024,7.54411378558467,4.48638664999812,4.14630430115281,2.10413415427021,2.45100509811232,4.00914971615887,5.61822458629455,4.9330340480727,4.66343909411207,6.41983204843345,2.38159225091828,0,-2.5629165076278,6.81783057145415,1.07496050316096,1.42224696899598,126.386630229936,4.14642687333097,NA
"Haematopus_meadewaldoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"Haematopus_moquini",50,7.5251007461258,5.49620888188226,7.33951412302507,4.33990170837321,3.9759363311718,2.12823170584927,2.50959926237837,3.91601502669768,5.58799744166249,5.00260312239899,4.67095792652609,6.53958595561767,2.09225169917221,0,NA,NA,NA,1.48983106675293,129.695864754087,4.43634600936042,NA
"Haematopus_ostralegus",49.01992683,8.24380842366528,8.06186845809782,7.89873302419963,4.33204826486764,4.07923092441205,2.01490302054226,2.46809953147162,3.91002100275747,5.52266019843773,4.81380905109942,4.66343909411207,6.26530121273771,2.39590174417371,5,-3.80184318717951,9.25598272985488,NA,1.38315853512953,131.395054308592,3.9874763423067,NA
"Haematopus_palliatus",31.156,9.8540346688166,7.61799395254056,8.54256956340865,4.45434729625351,4.19870457754634,2.10413415427021,2.51769647261099,3.98898404656427,5.50857829203123,4.84418708645859,4.56226268497681,6.39942653541473,2.44662717070022,0,-2.68972327489344,7.71467747380093,0.217043544320437,1.37261275987012,126.705603030063,3.94564626591219,14
"Haematopus_unicolor",38.79787234,7.04141166379481,5.25251751190919,6.43166092985099,4.44734610079452,4.15888308335967,2.11625551480255,2.37954613413017,4.00003388275086,5.59990234416881,4.96842344528695,4.61709875685337,6.50876913697168,2.39452925155186,0,-1.74830563372953,5.9427993751267,NA,1.42261229867201,128.633764269811,4.14794196285404,NA
"Haematortyx_sanguiniceps",NA,6.74758652682932,4.5538163797649,7.11457048599335,3.08648663682246,2.37954613413017,1.82454929205105,1.90210752639692,3.96651119071222,5.04600243793355,4.79744207363521,4.18661983833127,5.7037824746562,1.90742480533023,0,NA,NA,NA,1.22305326830717,167.574877196081,3.39754553109954,NA
"Haemorhous_cassinii",24.364,10.0842662530726,6.47629098640208,7.23405688435398,2.63905732961526,2.33214389523559,2.00148000021012,2.18605127673809,2.86220088092947,4.50202942706858,4.15103990589865,4.11903717481247,3.27714473299218,1.53931368051398,0,-1.94183828888903,7.87966991460429,-0.497370182623101,1.0989163641806,72.7722107572547,3.0009123652444,12
"Haemorhous_mexicanus",49.987,11.6099251258882,6.66151663133372,6.96181276653552,2.36085400111802,2.12823170584927,1.88706964903238,2.10413415427021,2.85647020622048,4.34639945703073,4.02177386938726,4.19268046294296,3.06339092202781,2.21011439666108,0,-1.06186739325134,9.34522085417,0.0338460736911541,1.15669903480356,80.3326679182112,3.17942077763424,6
"Haemorhous_purpureus",33.384,11.3319549950472,7.18631408760088,7.87987405578574,2.50143595173921,2.2082744135228,2.01490302054226,2.19722457733622,2.8094026953625,4.39568296112137,4.06388535473739,4.08597631255158,3.14845336057165,1.86777450024943,0,-2.13291115332639,8.8499442272356,0.647168030744602,1.12987531207035,73.3594416422593,3.095270533188,8
"Hafferia_fortis",11.268,10.0384117247926,5.86283231567869,7.48498047124391,3.14415227867226,2.61006979274201,1.68639895357023,1.88706964903238,3.52929738428947,4.40060302024682,4.30945594183905,4.1415461637064,3.8264651170665,0.62651896702764,0,NA,NA,NA,1.0590825624148,99.484794781786,2.88372413838348,NA
"Hafferia_immaculata",21.844,7.81520706218909,5.40348278090405,7.36341932187241,3.11794990627824,2.55722731136763,1.64865862558738,1.82454929205105,3.51452606696916,4.39197696552705,4.29864502573483,4.38825718442452,3.85227300102237,0.87118937389776,0,NA,NA,NA,0.963194587916061,101.564812226643,2.62005310831306,NA
"Hafferia_zeledoni",15.432,7.81520706218909,5.40348278090405,7.26659628680653,3.20274644293832,2.58776403522771,1.68639895357023,1.90210752639692,3.56953269648137,4.41642806139121,4.3425058765116,4.41521960202965,3.85227300102237,1.07536154730462,0,NA,NA,NA,1.01724920512568,100.997637572461,2.76557675661358,15
"Halcyon_albiventris",45.974,10.7313185863826,6.32594303978024,6.78614879416629,3.89589362349826,3.65325227647079,2.39789527279837,2.47653840011748,2.66722820658195,4.60816569496789,4.37701409285034,4.16511363311031,4.17592454921452,2.53434924270194,0,NA,NA,NA,1.42684598124558,128.977549377179,4.16554025897205,NA
"Halcyon_badia",11.162,10.5314826904593,6.1907014853377,8.71262352603033,3.72086249996699,3.44361809754611,2.53369681395743,2.46809953147162,2.50959926237837,4.52396013056255,4.26549281841793,4.04305126783455,4.05871738457895,2.67135349036653,0,NA,NA,NA,1.40632428784172,125.500886219096,4.08092748706131,NA
"Halcyon_chelicuti",NA,11.9658973744074,6.92379955902922,8.70635964896586,3.58629286533884,3.24259235148552,2.19722457733622,2.21920348405499,2.37024374146786,4.37071287477361,4.06388535473739,3.79098467705109,3.76584049525006,2.59396758021111,0,NA,NA,NA,1.38744742799628,127.693937996632,4.00461492765435,NA
"Halcyon_coromanda",35.204,10.4444446300814,7.90778792137928,9.01772883161336,4.10098910494077,3.91999117507732,2.75366071235426,2.74727091425549,2.83907846350861,4.73356340075649,4.4624538837865,4.19418989719182,4.3502779363593,2.71229716732463,0,NA,NA,NA,1.46930576819384,127.649407038463,4.34621681152675,NA
"Halcyon_cyanoventris",NA,7.34407285057307,4.72709508065867,NA,4.07923092441205,3.89589362349826,2.70136121295141,2.75366071235426,2.82731362192903,4.76388187714291,4.54009818924438,4.27944004589878,4.53259949315326,2.67123731156855,0,NA,NA,NA,NA,NA,NA,NA
"Halcyon_gularis",36.426,11.4190652334826,6.75934865703104,7.24605910730775,4.12390336446365,3.91002100275747,2.66025953726586,2.70136121295141,2.69462718077007,4.78915702210111,4.53474772169155,4.32280727501391,4.5152454784601,2.82259701162827,0,NA,NA,NA,1.4814250188002,127.34116919894,4.39921017355213,NA
"Halcyon_leucocephala",36.564,12.0800047600868,7.36085788983823,8.53837096114353,3.83297979808769,3.61091791264422,2.35137525716348,2.4248027257183,2.63188884013665,4.62595272517062,4.36054760299676,4.17899203628239,3.73289633953071,2.48153323933612,0,NA,NA,NA,1.43090768249201,128.183201571717,4.18249384592909,NA
"Halcyon_malimbica",19.344,10.936262699446,6.43476237660293,8.32858675962543,4.03600898520914,3.81330703248899,2.70805020110221,2.77258872223978,2.82137888640921,4.73180283692146,4.51415078760092,4.36309862478836,4.51961229762644,2.61387278130608,0,NA,NA,NA,1.45762841946616,126.810588230595,4.29575969818827,NA
"Halcyon_pileata",NA,10.6423248590132,7.38299893722742,8.8576297261235,4.18813844150846,3.9982007016692,2.64617479738412,2.69462718077007,2.65324196460721,4.82028156560504,4.54965747605783,4.38576962095272,4.43081679884331,2.89682068449966,4,NA,NA,NA,1.45014759996928,127.425039964303,4.26374379718017,NA
"Halcyon_senegalensis",50,12.0770624454655,7.11614282052565,8.48041822037503,3.7796338173824,3.53805656437935,2.45100509811232,2.4932054526027,2.54944517092557,4.59915211366253,4.36691299686383,4.25985900069967,4.29592393562047,2.60368392517388,0,NA,NA,NA,1.44053629661153,128.238744288862,4.22295996893575,NA
"Halcyon_senegaloides",49.29583333,7.77275271646874,5.89937002603248,8.17187562083392,3.92592591059714,3.71357206670431,2.61739583283408,2.61739583283408,2.74727091425549,4.65586330030361,4.40915530206213,4.19268046294296,4.12390336446365,2.57102056554367,0,NA,NA,NA,1.41667212624104,126.929348440148,4.12337550908361,NA
"Halcyon_smyrnensis",42.098,11.4190652334826,6.75934865703104,7.2350880565661,4.09100566095659,3.87949981372259,2.61739583283408,2.66025953726586,2.70805020110221,4.72915616576908,4.48525988931553,4.36054760299676,4.5152454784601,2.72635009580535,0,NA,NA,NA,1.44756034174299,130.208981144472,4.2527266492151,NA
"Haliaeetus_albicilla",37.899,12.8945941441,7.40493988239856,8.15926311155943,4.30541553230204,3.8308129500026,3.13113691056019,3.5234150143864,4.55387689160054,6.39609597446757,5.91593248449554,5.68425980816734,8.46153247899081,2.23540318392313,0,NA,NA,NA,1.82756378753379,134.01783431962,6.21871807058809,NA
"Haliaeetus_leucocephalus",50,12.1516111798891,7.41004280163448,8.03511928341806,4.33073334028633,3.87535902105655,3.17805383034795,3.52929738428947,4.40305400186596,6.39992516419594,5.8664680569333,5.68357976733868,8.45544543912483,2.25791278040012,0,-3.36662830199745,9.90483664210542,0.799361350567073,1.91869705561928,134.433272200412,6.81207692711628,9
"Haliaeetus_leucoryphus",28.818,11.9021392324923,7.49105832177277,8.99378419262166,4.15261347034608,3.66612246699132,2.96010509591084,3.34286180464919,4.55702981066016,6.33965358739642,5.77703293639579,5.67091487103058,7.96759208869884,2.22504907339275,6,NA,NA,NA,1.78869969002973,133.68330639497,5.98166938293176,NA
"Haliaeetus_pelagicus",NA,10.2704543531599,6.56629280118768,8.99062794506653,4.50645421304893,4.09933210373314,3.36384159511839,3.85014760171006,4.56746831880408,6.39442652499803,6.02150866845636,5.80994267048459,8.95635094049087,2.47248048914135,4,NA,NA,NA,1.82642040768527,134.715770280049,6.21161177703314,NA
"Haliastur_indus",43.855,11.59918572661,7.19211389091577,8.12409513359318,3.8877303128591,3.19458313229916,2.55722731136763,2.83321334405622,3.87535902105655,5.9909644220663,5.54985399236346,5.31713912078862,6.2709884318583,2.51785700471483,0,NA,NA,NA,1.57495415324653,128.616508326858,4.83052014936707,NA
"Haliastur_sphenurus",32.046,11.1817929466445,6.58735022288453,7.34855548763529,3.68887945411394,3.13983261752775,2.57261223020711,2.90142159408275,4.07414185490458,6.00979550379271,5.40042258948519,5.57594910314632,6.62406522779989,2.06485779418029,0,-1.78445055191323,9.29523283899415,0.543851519832439,1.55063738782309,129.163408160451,4.71447417356592,NA
"Halobaena_caerulea",NA,8.33302993974291,7.6697110677785,9.77546172965868,3.39785848039664,3.09557760852371,1.94591014905531,1.94591014905531,3.45315712059287,5.32884657158286,4.35926964755127,4.34380542185368,5.3082676974012,2.58366762664145,0,NA,NA,NA,1.11982499016482,63.5473941202952,3.06431787059716,NA
"Hamirostra_melanosternon",7.986,11.1220730692299,6.43968499769655,8.44613769593547,3.69137633431252,3.16968558067743,2.54160199346455,2.79116510781272,3.97029191355212,6.15824936475281,5.42053499927229,5.4510384535657,7.08673793451058,2.1281575954,0,NA,NA,NA,1.60410588592415,127.865617493846,4.97341081755838,NA
"Hapalocrex_flaviventer",22.38542,10.3837199392173,6.79938835562626,9.50765260827968,2.82731362192903,2.23001440015921,0.78845736036427,1.43508452528932,3.11351530921037,4.19268046294296,3.8877303128591,3.3499040872746,3.21486780347066,2.44391107666477,0,NA,NA,NA,1.46020072914951,131.246578987353,4.30682394669323,15
"Hapalopsittaca_amazonina",28.21224,5.73657229747919,4.72842558338216,6.91644759836613,3.08190996979504,2.75366071235426,2.29253475714054,2.75366071235426,2.67414864942653,5.00327493968996,4.47506150064107,4.30676415017333,4.66343909411207,2.29816511072233,5,NA,NA,NA,1.29672826169187,118.659239848775,3.65731130632196,NA
"Hapalopsittaca_fuertesi",17.49796,1.09861228866811,0,5.06514649379656,3.15273602236366,2.81540871942271,2.4248027257183,2.85070650150373,2.83321334405622,5.02847521222459,4.5358201078533,4.45550941143368,4.82028156560504,2.09295258609353,6,NA,NA,NA,1.28925688637676,116.959241063517,3.63008798536928,NA
"Hapalopsittaca_melanotis",NA,6.13556489108174,4.39176736096651,8.25196894459709,2.99573227355399,2.79728133483015,2.43361335540045,2.89037175789616,2.76631910922619,5.07141676635611,4.60216567696779,4.46475803227135,5.06259503302697,2.52184930847048,0,NA,NA,NA,1.32320431163298,117.386342894554,3.75543570447152,NA
"Hapalopsittaca_pyrrhops",31.19302,4.77068462446567,3.74379502378356,6.12370945936572,3.08648663682246,2.75366071235426,2.28238238567653,2.69462718077007,2.68102152871429,4.9330340480727,4.45898767581001,4.43081679884331,4.63472898822964,2.12464450431235,6,NA,NA,NA,1.31712568635906,118.942358376564,3.73267705880014,NA
"Hapaloptila_castanea",NA,5.94017125272043,5.11217365605044,7.94737384027073,3.60549784517489,3.36384159511839,2.50959926237837,2.45958884180371,2.98568193770049,4.69134788222914,4.40060302024682,4.52396013056255,4.38949864951258,1.83323038548913,0,NA,NA,NA,1.32315352065009,129.670312938552,3.75524496704482,NA
"Haplophaedia_assimilis",NA,6.56526497003536,4.77789374522599,8.26956919809296,2.98061863574394,2.77258872223978,0.470003629245736,0.587786664902119,1.90210752639692,4.04655389838575,3.09104245335832,3.67630067190708,1.56861591791385,2.84904518232678,0,NA,NA,NA,1.54968792929421,128.925837304923,4.71000010016229,NA
"Haplophaedia_aureliae",17.3,6.81783057145415,4.90699131079767,6.43991841186588,3.08190996979504,2.86220088092947,0.832909122935104,0.693147180559945,1.7404661748405,4.03953632572711,3.01062088604774,3.6609942506244,1.64865862558738,2.84739724333423,0,NA,NA,NA,1.53245935659806,125.763266576092,4.62954854376606,14
"Haplophaedia_lugens",NA,4.07753744390572,3.30133565414074,5.68108396043172,2.95491027903374,2.74727091425549,0.741937344729377,0.641853886172395,2.02814824729229,4.16666522380173,3.22684399451738,3.71843825635548,1.93152141160321,2.66365100532983,5,NA,NA,NA,1.48737571264425,125.996921689951,4.4254665708616,NA
"Haplospiza_rustica",NA,NA,NA,9.05509763879131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.904960936260578,78.3443995107404,2.47183536203899,15
