"species.code","dist"
"marwar4",4215.59960303876
"marwid1",9285.62689836138
"marwoo1",3318.42796052216
"marwre",2853.81265788551
"masant1",211.421558853108
"masapa1",7777.92401725075
"masboo",22704.0361415703
"mascan1",1807.04381652347
"masduc",10038.8706431238
"masfin1",1761.24363058366
"masflo1",1062.05352462646
"masfru1",1300.32761233195
"masgna1",641.576870988707
"mashum1",3262.08408265184
"maslap1",1287.8599849276
"maslau1",1354.59701164926
"masmar1",2619.38552716893
"masowl2",3987.15234618335
"maspar2",355.349057398137
"maspet",9390.29355734028
"maspet3",7809.73283598284
"massal1",6468.13555463788
"masshr1",5285.35917723076
"masswi1",377.289554253691
"mastan1",2539.69618953688
"mastit1",1917.55277196331
"mastro1",3046.85746530409
"maswar1",2636.61859053186
"maswhe2",108.291523726572
"maswhe3",156.638132888965
"maswoo1",2932.4690704056
"masyel2",5106.68626638804
"masyel4",1205.02803606911
"masyel5",1802.65381075227
"matdov1",2284.67482616244
"matfly1",314.901166419082
"matpar2",1911.04409413807
"mattap1",470.621524768403
"matwoo1",1041.44927400854
"mauala",14.656941909578
"maubul1",206.933603466061
"maucus1",150.713977279234
"maufod1",237.15403022016
"maukes1",279.2422958866
"maupar",1.41464617797737e-12
"maupar1",177.559774747872
"mauwhe1",124.072274943553
"mawbab1",4608.7686030712
"mawqua1",6546.44940083234
"mawthr1",1092.20512191009
"mawthr2",588.895549414196
"mawtyr1",1292.18825346933
"maysun2",262.05987507398
"maywhe1",245.432588229735
"mbopar2",5353.54848115439
"mccfin1",1114.86977571641
"mccfly1",3845.2996155987
"mccfly3",536.179949012098
"mcclon",3224.77541218002
"mccspi1",3326.44682990031
"mcfdov1",3209.37755792363
"mcgcus1",615.079536358824
"mcgdov1",15335.515847544
"mckbun",1990.61423819206
"mcptit1",2267.91971922667
"mcrtyr1",1789.05892936652
"mdcsun3",8942.44591719159
"meabun1",2185.92236168943
"meapar",2627.72154454417
"meapip1",4334.10990428316
"medgul1",2934.11124342314
"meenig1",1212.3497409746
"megfin1",227.964844769778
"megsta1",2930.62891967361
"megtan1",875.052526179496
"mekwag1",778.524972441153
"melbla1",485.286177264292
"melcus1",1412.85684118835
"melduc1",2230.43978571137
"melfly1",1174.36256637027
"melkin1",4193.4732898409
"melscr1",5184.01948862265
"melthr",5246.43406588198
"melwar1",8979.13522209574
"melwoo1",2564.0562732515
"menwar1",5092.30810069104
"merflo1",303.960941257481
"merlin",8192.58826548338
"mertap1",647.488881376051
"merwre1",449.405454014967
"metfin1",63.6298222676596
"metpig1",6073.73640562821
"metsta1",4432.90458308166
"mewgul",1995.20859885926
"mewgul2",2618.16103077625
"mexchi",1232.69834303206
"mexduc",572.352920551651
"mexher1",1296.35020167636
"mexjay3",932.489123888796
"mexjay4",1094.66913073538
"mexshe1",461.989413553646
"mexwoo1",478.149649022658
"meyfri1",3120.65271189641
"meypar1",1908.54639572748
"mfbtyr1",4432.04696503418
"mickin4",362.434292348661
"mickin5",209.24904555032
"micmyz1",5184.02763883451
"micscr1",2980.35151213291
"micsta1",5393.24584937165
"midflo1",2845.03073698619
"migtyr1",1126.06733768553
"migwar",11437.0704493112
"miipig1",10182.5379383059
"mikphe1",184.236573837317
"milmac",7505.47424065016
"milsto1",3198.23404558914
"miltap1",195.201317636784
"mimhon1",2826.28419985705
"minblh1",2990.09489662391
"minboo1",1507.08803928025
"minboo2",507.93266172687
"minbul1",442.226286008639
"mineao1",1145.76351954323
"minher1",724.227104908784
"minhor1",634.956734691728
"minhor2",473.235202881678
"minmib1",775.021464717086
"minowl1",1397.35299336362
"minrat1",254.969818589004
"minwhe1",591.012850363524
"miobar1",5290.52721515523
"miosun2",4213.39535738306
"miosun3",2647.82097400613
"miotit2",2863.57401917529
"miowrw2",3818.91624941244
"miowrw3",3042.94372161285
"mirfan1",1939.80516250425
"mirtai1",555.81895900619
"mirthr1",5020.54492323365
"miskit",16128.3996333619
"misowl1",919.67135857491
"misrob1",3435.19420017296
"misthr1",3160.26538551107
"mistle1",1701.70779647319
"mistyr1",1037.6662139003
"miswoo1",4363.09283379052
"miswrb1",375.689630869919
"mitpar",2158.26865697641
"mleowl1",2651.9654869329
"moasun1",666.423778280572
"mobela1",1877.56325438411
"mobfin1",878.376967089315
"mobpar1",3683.05475788136
"mobsun1",4714.27153430547
"mobtan1",577.168959219174
"mocant1",2864.98233880979
"moccha1",6662.71675705064
"mocsun2",4809.0343497247
"moctap1",1181.30447651089
"mocthi1",601.156387681787
"moctyr2",1726.98673306602
"moctyr3",1996.86441724045
"moctyr4",688.159406465431
"moctyr6",827.010324334817
"moctyr7",2541.71070081424
"mofgle1",3443.84874921581
"mofsco1",1365.22299400378
"mogjay1",4125.40890731569
"mogwar1",7754.97471093194
"mohcuc1",6735.78858648697
"mohpar1",924.757307985534
"moipig1",3218.12854050245
"molcuc1",1767.05133799437
"molcus1",2128.56875559736
"molfly1",1059.83199427166
"molgos1",550.010690334596
"molhao3",593.484625485251
"molown1",310.214825310681
"molpit1",745.932795093261
"molsta1",1508.44477430467
"molswi1",777.769403640945
"molswi3",568.733768619824
"molswi4",3789.80839411326
"momwar1",4990.8485255212
"momwoo1",955.639476387388
"monacc1",4897.85623661959
"monfin2",8996.77549229416
"monhar1",14867.8582719895
"monhor1",763.737121143273
"monlar1",3324.7008287403
"monlar2",4729.83045102114
"monnig1",8414.80589187695
"monori1",124.576674419087
"monoro1",989.330018452781
"monpar",651.743896968082
"monqua",1779.30415422665
"monswi2",2586.14030691506
"monwoo1",1265.77916465106
"monyef1",2120.01286050859
"moocha1",1791.39343134812
"moofra2",2041.13481036674
"mopphe1",229.984095983399
"morcha1",949.639237470633
"morepo2",2326.04984364803
"mornin1",99.9139916677839
"morsun2",462.974870302763
"mosbou1",539.34365118322
"mosbou4",1076.59292540372
"moseag1",3718.59075759046
"mosfin1",1500.10809979056
"mosowl1",3438.72648156739
"mosowl2",4203.20058973703
"mosswa2",4899.28170866261
"motduc",1006.30497744673
"motmun1",5604.9701679546
"motowl",8118.12439668566
"motpar1",4014.12588937875
"motpet",31488.1681238053
"motpic1",1129.43261639219
"motspi1",11825.9244403186
"motswi2",10310.8340676424
"motwhi1",3686.2766007044
"mouant",2022.59189503718
"mouant1",1079.57002454692
"mouavo1",2551.67723779935
"moubab1",2549.77668720854
"moubar1",1657.82578798103
"moubar2",1437.61182885756
"mouble1",625.217945231924
"moublu",2081.87567520402
"moubul2",1779.8791195131
"moubuz2",1641.14392775572
"moubuz3",2977.86374209054
"moucac1",3068.57562130582
"moucar1",1807.64923865356
"mouchi",637.037100128821
"mouchi2",5776.8976146486
"moudov",1689.40775636406
"mouela1",862.291101279397
"moufir1",2927.40309856067
"mouflo1",1478.36757604845
"mouful1",1054.04175254503
"mouger1",4607.1700504391
"mougra1",267.042746082595
"mouhae1",3600.48615371412
"mouhae2",2342.80951565042
"mouill1",3554.25073555269
"mouimp1",745.217422567873
"moukin1",5187.91081541991
"moumel1",3665.53874564682
"moumyz1",4026.11028977109
"moupar2",2171.0404425992
"moupel1",1789.27952270594
"mouplo",6457.98026285837
"moupuf1",760.36494062663
"mouqua",765.705884297405
"moured1",2896.6662640153
"mourob1",1174.96598061203
"mousaw1",267.887735220837
"mouser1",3909.66002625798
"mouswi2",1966.80479285506
"moutai2",3467.51679518179
"moutho1",219.168661057417
"moutin1",1937.22393528075
"moutre1",4268.25911073215
"moutro1",1917.30499480184
"moutur1",618.215788906291
"mouvel1",2243.73948919588
"mouwag1",7732.50074319888
"mouwar",10651.1308259074
"mouwar1",5259.37354131532
"mouwar2",3468.32557077507
"mouwar4",1707.42600244236
"mouwhe1",2047.68574457084
"mouwhe2",4959.04794443758
"mouwhe4",3692.6787289653
"mouwhe5",3351.05617253572
"mouwoo1",3005.6114813415
"mouwre1",2184.86909193247
"mouwre2",2456.06025556686
"mowbab1",311.636545652125
"mowowl1",1650.13623003108
"moywar1",3318.70368219003
"mstlar1",5585.84667955789
"mugfly",14358.3552279303
"mulpar1",2292.05167839886
"multan1",704.172472024608
"munwow1",787.632624387089
"murpet",32636.3456535846
"musduc",4131.70121280377
"musduc1",3141.30212583399
"muslor1",614.423368701088
"muswre2",4989.24829407889
"mutswa",1255.42501644278
"nabant1",1551.95954513368
"nabtod1",512.624048296491
"nabwoo1",1145.11152224962
"nacnig1",4411.60483493982
"nafbar1",5867.91686861938
"nafspi1",1498.98168028358
"nahfra2",593.948879296354
"namdov1",5007.58372609069
"nampri1",1174.13397306149
"namsan1",2041.61464206372
"napsab1",1617.38600441232
"narfly1",8657.04752475899
"narfly2",13066.67450193
"narfly3",3776.1509478723
"nartap2",535.636501953876
"nartro1",6297.33887632621
"naswar",7616.45534000817
"nateme2",1723.32024294576
"natfra2",591.760254222746
"natsla1",2127.53591245269
"natsta1",6515.21921014585
"navwre1",422.576869302766
"nazboo1",9119.76959294438
"nbtwea1",671.543726378218
"ncbeat1",9304.52869578969
"ncipig1",455.782208411574
"ndcsun2",4005.94377585089
"nebfri1",1361.16819044789
"nebher1",2554.74160545911
"nebmet1",196.386218163769
"nebtap1",1014.0486326472
"neccro1",633.695264469062
"neccus1",350.14452970729
"necfri1",637.587282064775
"necgos1",631.163037322796
"necgra1",495.47978662274
"necmyz1",725.400935944261
"necpar1",377.90885894775
"necspi1",343.756673088022
"necspi3",268.962369415641
"necwhi2",1211.41206792396
"necwhi3",450.410540078456
"neesun2",2058.74995272459
"negbab1",4362.02009125961
"negbro1",9841.57096739326
"negcus1",8590.99280098357
"negeag1",9327.9711964276
"negjuf1",463.442018684173
"negsco1",1306.35876954656
"nehhon2",679.474715930654
"nelwea1",1097.9345394959
"neocor",2203.8120501671
"nepful1",1236.66627397245
"nephom1",3638.59515754856
"nesbab1",0
"neusta1",6500.31661799394
"neuwar1",1024.88821645728
"newsun2",72.4558832737597
"nezbel1",393.802984127905
"nezfal1",819.05253359911
"nezfan1",386.159760372555
"nezgre1",437.572944104913
"nezkak1",1011.40351560928
"nezpig2",566.009488812934
"nezpig3",14.9056977810176
"nezrob2",381.591969809101
"nezrob3",309.359525875092
"nezsca1",346.699204884542
"nezstp1",439.495435619091
"ngweye1",4175.5508925222
"nibkiw1",854.296351945079
"nicgra1",453.143760168923
"nicpar1",366.534990338834
"nicpig1",11952.0756338183
"nicsco1",328.371405537544
"nicscr1",536.792643471816
"nicsee1",937.110174799164
"nicwre1",334.645760152318
"nigwre1",1535.19657684663
"nilfly2",286.96831422682
"nilpip1",246.557449966174
"nisfin1",790.42774800508
"nivsun2",4366.36989948193
"niwpig1",1147.16695377063
"nkurai1",9055.19056338944
"noacha1",11167.0602216355
"nobfly1",5603.27468802968
"nobsni1",2968.83134770314
"nobtyr",1179.8228603787
"nobwoo1",1129.37289282525
"noccur1",5227.21568760837
"noghor1",13964.2466847454
"nohcuc1",10376.5605281393
"noifri1",1045.40975866172
"noiger1",2.82929235595475e-12
"noimin1",538.241044740703
"noipar1",1.41464617797737e-12
"noipit1",2524.74001733742
"nomwea1",5169.63414541394
"nopowl",3514.5105348845
"nopwhy1",9624.3742565824
"norben1",620.669019498543
"norbob",1378.47853546929
"norboo1",7668.78762478559
"norbro1",2294.00290817003
"norcar",605.580026698595
"norcas1",4228.78582853467
"norcro1",7423.05171787971
"norela1",1.41122707417604e-12
"noremt1",1044.67718708451
"norfan1",1511.17920467082
"norfis1",7021.23115297322
"norfli",1954.2984157243
"norful",10597.0058985817
"norgan",6976.95467646712
"norgip1",16778.4689081077
"norgos",6521.87868321589
"norgos1",6792.70221508551
"norgrc1",1408.2521467229
"norgre1",11170.9519865236
"norhar1",7259.60741246005
"norhar2",3907.77825765185
"norjac",891.248726463715
"norlap",3982.74673834414
"norlog1",4635.4749465986
"normoc",894.606213184823
"norpar",4931.30715359173
"norpib1",1168.13165882102
"norpin",7676.21004933233
"norpot1",2779.34980971003
"norpuf1",6346.63349300385
"norros1",1372.31056996435
"norscr1",642.65035676083
"norsho",7826.22910129903
"norshr1",4843.02086888911
"norshr4",8255.51948414385
"norsik1",1288.42501676331
"norsla1",2679.74403089008
"norvir1",1.41122707417604e-12
"norwah1",561.039003350961
"norwat",10284.8042809982
"norwhe",11782.3963135333
"norwhe3",5302.71187060692
"nosbir1",22.1306474349827
"nosfly1",1101.45369403848
"nosrob1",527.426911680234
"nrwswa",4806.94460412227
"nstspa",6271.83790428962
"nswowl",4250.38208612995
"nubnig1",9530.6090040256
"nubwoo1",1621.43790945838
"nulqut1",726.551759268159
"nutfly",1304.27102728772
"nuthat2",1485.63184208722
"nutman",3560.34861672314
"nutwoo",145.630901843906
"nwfowl1",15526.552175031
"nyaswi1",3450.51888521316
"oahama",41.012063358331
"oaktit",258.434304412038
"oashum1",1516.54230177106
"oaxspa1",737.42415389746
"obbfin1",1647.48402755979
"obfdov1",4150.71732091391
"obfgle2",1377.92119551003
"obfgle3",5249.89048751733
"obfrob1",4517.86836739897
"obigob1",168.396547137475
"obnthr1",2170.27757331633
"obqdov1",2344.18286017127
"ocbant1",4275.79359615318
"ocbdov1",1201.76992320419
"ocbfly1",2181.70980974156
"ocbfly2",3060.64215503442
"ocbhao1",1321.72741329053
"ocbpip1",2454.04613086986
"ocbtan1",471.095503968015
"ocbthi1",309.048914736938
"occpic1",421.023406808894
"occspi1",4322.80906221229
"oceant1",2540.71856529799
"ocecra1",5928.1776664051
"ocepic2",3279.56772902462
"ocepoo1",4982.16040614192
"ocequa1",855.280349073023
"ocetap1",1782.683462439
"ocethr1",571.852697898624
"ocetur1",242.820653578891
"ocewoo1",5362.25621214736
"ocfant1",8.06918907697714
"ocftap1",623.689381836808
"ocftof1",1160.11775146813
"ochatt1",640.32792852394
"ochbul2",1358.44008872513
"ochbul3",496.616806548413
"ochpew1",310.324599599956
"ochpic1",598.793070958863
"ochwre1",707.37470142295
"ocrant1",1181.09111147019
"ocrbun1",6284.58607626525
"ocsant1",1624.43453943404
"offdov1",5136.06743350322
"ofrcha1",4168.71085396491
"ofyfin1",6172.43232720894
"oilbir1",12355.5055484762
"okbkiw1",1171.05726567824
"okirai1",40.4283822458271
"okiwoo1",170.111456851731
"olbeup1",569.156166430958
"olbflo1",3220.70553787846
"olbori1",1931.18460114475
"olbpip",5570.28499991817
"olbsun1",1209.5744197612
"olbsun2",3140.23484249323
"olbsun3",3930.81949395141
"olbsun31",592.546113965605
"olbsun4",1330.58013837092
"olbsun6",937.635540493841
"olbtai1",1099.37094674766
"olbtan1",392.246809093359
"olbwoo1",2696.75582876091
"olbwoo2",4908.80212213738
"olccre1",3073.72518993062
"olcflo1",433.040910676677
"olcflo2",1208.19252914665
"olcfly1",1087.25976024587
"olcwar1",1622.98839696366
"olcyel1",1195.58623285386
"olehem1",2436.0987034027
"olfwhi1",362.199447862552
"olgcam1",4773.82697480196
"olgtan1",676.586145792428
"olgtyr1",5041.07932888998
"olhlor1",1209.78104036626
"olhwea1",3505.4141909941
"olibul1",3015.97554690955
"olibus1",1626.44751965428
"oliela1",2862.90124798561
"olifin1",1398.78451596338
"olifla2",3447.34303578719
"olifla3",7555.7773793075
"olifly1",5817.60884214218
"olifly2",3682.58218135819
"olifly3",6367.93168319137
"oligre1",817.114410607856
"olihon1",1191.85122635084
"oliibi2",14902.8934388403
"oliibi3",16.6291649159752
"oliman2",1371.86706933598
"olioro1",3827.84025480199
"olipic1",1175.58043135099
"olipih2",2448.43655887009
"olisis1",3130.6679917943
"olispa",922.190550870578
"olispi1",536.113886842932
"olitan1",1990.87855190905
"olitho1",2656.61582035793
"olithr2",1036.42557750053
"oliwar",2511.52314875085
"oliwhi1",943.009211725914
"oliwoo1",2006.02529255829
"oliwoo2",2076.75434298124
"olrcin1",398.356251846165
"olrgul1",1584.03481310103
"olrser1",2766.26491028669
"olsfly",15616.1082954149
"olsfly1",2484.60161030226
"olsfly2",754.438888867184
"olshum1",2532.39065271723
"oltcuc1",13013.3996181092
"oltpar1",528.630372098243
"oltthr1",970.593439430395
"oltwar1",15382.9161051126
"olwbul1",2250.83845483422
"omao",55.4178455564144
"oncbec1",703.384117628551
"ongtyr1",4313.00761246101
"opcman1",2849.81795927799
"opctan1",1572.94251684848
"oprtan1",3074.89513891313
"orabis1",6579.02438045869
"orabul1",656.930652818238
"oracha1",2120.62837760206
"oradov1",513.873142078365
"orange1",161.637570134626
"oraori1",243.567528948297
"orawea1",9023.0148906711
"orbant1",364.259706511875
"orbbab1",85.8930666256866
"orbbun1",788.671003580879
"orbeup1",1756.17484917629
"orbfip1",3675.63036861362
"orbflo1",2282.31325301892
"orbfly1",367.78892836623
"orbfru1",814.623254737081
"orbhem1",2012.06257959233
"orblea1",4400.19846149196
"orblor1",1973.1073817273
"orbman1",1126.27315007701
"orbmyz1",412.737917833664
"orbowl1",6469.51885032058
"orbpig1",4487.11452804665
"orbroc1",1023.79575701035
"orbspa1",1262.15835310232
"orbsun2",493.10396563907
"orbtho1",1278.03411674074
"orbthr1",1449.92779883652
"orbtro2",2717.96991416734
"orbtro3",3397.6353194023
"orbwoo1",4513.19181130363
"orceup1",830.318058784817
"orcfly1",1004.93270564965
"orcman1",591.043668473015
"orcman3",2759.98842669881
"orcori",5246.95019816244
"orcori1",1041.91573412095
"orcpar",821.677801824504
"orcpar2",3081.68422908205
"orcwar",7959.47266751521
"orcwax",5220.39630206074
"orefly1",1689.9244996339
"oretan1",1905.81532784894
"oretho1",939.216408510033
"orfbar1",627.706303397206
"orfdov1",4177.71621153243
"orfpar",1920.84687574971
"orfplu2",3786.29272004203
"orfscr1",3938.72535591637
"orgthr1",3829.1529071729
"orheag1",6133.30321987239
"orhtan1",3549.95340458246
"orhthr1",2765.59035743934
"oribla1",1113.89895723071
"oricuc2",15013.9236193066
"orifin1",9003.36743100749
"origoo1",4712.5054723531
"origre",1881.42464770412
"orihob1",13183.7713150271
"orihob2",5841.21114190502
"orimag1",1336.7360977261
"oripic1",2028.6017494593
"oripip1",2241.88916794248
"oriplo1",16775.0484623176
"oripra",11159.8110836191
"orisal1",1333.86004744812
"orisky1",4169.64259839496
"orisof1",175.793478893517
"oristo1",6671.36450215055
"oriwar1",619.655742756475
"oriwar2",4942.36933939318
"oriwhi1",2329.68465204264
"ornant1",5715.76473921644
"ornfly1",2522.46453798748
"ornlor1",2152.32231419896
"ornmel1",4892.45289706738
"ornpar1",84.6188501619022
"orntin1",2145.33717004342
"orphor1",2943.3522766181
"orrfra2",6735.42995007387
"orrwar1",8360.93632802206
"orsowl",12396.8209872223
"ortbun1",10571.3077760245
"ortdov",2927.95955289731
"ortlon1",972.348995554661
"ortspi1",703.224281125439
"ortsun1",537.391314615811
"ortsun3",7855.68158281855
"orttan1",335.125450807676
"orwpar",2054.24912476981
"orwpyt1",6052.02696403947
"osprey",7622.59377872746
"ostric2",3030.25016969498
"ostric3",1530.07335096147
"oustyr1",1552.03163270831
"ovaspa2",7238.25276089716
"ovenbi1",6844.86403391961
"oxaant1",509.813005965769
"pabant1",274.746052765842
"pabcra",14665.2455451934
"pabduc1",1352.25968514452
"pabflo1",927.640093533626
"pabfly1",772.102690454814
"pabfly2",4542.76522715968
"pabher1",822.512254522252
"pabhor1",2602.79769860556
"pabhor2",2264.63451413164
"pabill1",5852.3020477826
"pabill3",1208.45968002746
"pabmon1",1619.57241672603
"pabmou1",5454.64220997673
"pabpig1",6135.86654852483
"pabqua1",1277.81336032935
"pabscr1",5209.55650233205
"pabsee1",1178.64640162726
"pabsic1",65.3241320664371
"pabspa1",1455.71147082429
"pabspi1",4502.00226642626
"pabthr1",1257.64733532705
"pabtin1",480.557217294204
"pabtre1",1316.63269791244
"pabwar1",137.320604489757
"pabwoo1",3211.83831814198
"pacant",648.844273853299
"pacbaz1",6184.0400314975
"pacblf1",3325.67977114752
"paccis1",4450.99320517235
"pacela1",257.972703912448
"pacfla1",1195.37700271277
"pacgos1",1395.6006892341
"pacgul1",2377.22940542651
"pacher1",2124.82442584602
"packin1",3012.9860085003
"pacloo",9872.8171125579
"pacpar1",765.855154773595
"pacpar2",956.14139910135
"pacpig1",10653.1193166343
"pacreh1",6676.13005426117
"pacrob1",3863.5684502666
"pacrob2",2.82929235595475e-12
"pacswa1",3079.73533166335
"pacswa3",467.149717098024
"pacwoo1",1684.6695528605
"pacwre1",1560.59216336862
"padwar1",8232.87405111286
"paebla2",2583.66813695624
"paefly1",1745.4027502142
"paethr1",3504.77129536516
"pafdov1",101.602954439863
"pafeag1",8051.87293131521
"pafear1",1684.24133717217
"pafneg1",4038.74940744636
"pafswa1",3203.89993845924
"pagdov1",257.005615894742
"pagplo",14293.0185422485
"pagwar1",11031.9174042842
"pahjac1",856.48870483916
"pahmun1",1955.07907171199
"pahros1",638.072275081637
"pahwoo1",9248.41100697762
"paibun",3253.48070823729
"paibut",3570.16402433818
"paifir1",3796.97972691829
"paifra1",1124.39012668558
"paihon1",2826.68791295311
"paiman1",618.43233924261
"paipar1",1393.31218418612
"paipig1",5445.87785165692
"paired",2392.63202658654
"paisan1",1932.93683644205
"paispu1",1521.88482847205
"paisto1",1731.28540897808
"pakpar1",4590.41242369775
"palbab1",1013.22684701527
"palbat1",3287.46588641951
"palbun",4934.23102578922
"palcoc1",2824.27719561336
"palcro1",598.599721736521
"palcuc1",4485.06299765973
"paldov1",615.303273336543
"paldro1",687.661877081363
"palfan1",80.5349246955378
"palflo1",828.916235422722
"palfly1",1241.09071119499
"palfly2",6567.93937606142
"palfly3",87.7653094981321
"palfro1",1103.27150643831
"palhar1",12395.1929169817
"palhon1",7072.95395683486
"palhor1",351.796315635559
"palhor3",4422.68603951142
"palhor4",577.194733865509
"palhor5",375.976516046344
"palila",10.5646422400588
"palmch1",349.423696764429
"palnig1",93.8272379355546
"palowl2",172.762012840127
"palpep1",455.219025427727
"palpri1",1770.33678414816
"palroc1",10722.0152826875
"palros2",9740.87698497196
"palsan1",6869.04438361178
"palspi1",722.586305784682
"palspi2",672.541430006068
"palsun2",1381.11687025189
"palswi1",124.05990120242
"palswi2",1586.74287793837
"palswi3",7896.92854159873
"paltan1",1163.93906453739
"palthr1",2177.79296318443
"paltit2",495.907749936059
"paltyr2",362.241034146995
"paltyr3",1109.14727072641
"paltyr4",723.390005749875
"paltyr5",210.581374670787
"palwar",8366.6523289728
"palwar1",2518.18790106517
"palwar5",5724.09597351164
"pammea1",646.704814773392
"pampig1",1228.26927898241
"pampig2",2422.59311074229
"panfly1",829.408477390504
"panlon1",963.524352590242
"panvul1",4577.95801014837
"papcan1",1462.66568938418
"papcus1",4792.59513332666
"papdro1",4696.1793032809
"papfly1",1278.62936608721
"papfro1",3276.79831387538
"papgon1",1318.43404134031
"paphap1",9879.45191480134
"paplor1",31.3351262303277
"paplor3",2224.2115747099
"papnee1",4192.00914155621
"papnig1",6628.83014079526
"pappit1",5151.53182178353
"pappit2",1868.71932822555
"papscr1",1478.77983961868
"paptre1",2615.37521771852
"paradi2",471.768712622465
"paradi3",178.417165041159
"parant1",1020.25331690248
"parant2",499.268224329165
"parauk",16063.5950274587
"parcro2",2965.68029087992
"pardus2",1079.6057336795
"parfog1",2984.57827760543
"parhem1",152.135793105799
"parjac1",3509.91850085729
"parjae",40736.267993495
"parpet1",35349.2088049209
"parpig1",1419.12646484332
"parpip1",4904.80248491109
"parrif1",742.909421349629
"parsee1",4318.66904099903
"parshe1",301.233676437157
"parspi1",5520.84546292596
"parswi1",2460.30377182538
"partan1",1643.29630031673
"partap1",155.850057137369
"partap2",1494.05357548134
"partap4",600.828590982758
"parwar1",3246.63323363142
"parwea1",11229.7448141421
"pasfin1",658.982530380337
"pasmar1",10791.6404440765
"pasowl2",747.136152892253
"pasowl3",6011.76913540008
"pasowl4",1197.92969408439
"patbar1",7959.67035404377
"patcan2",1374.63879520399
"patfly1",3005.72291124081
"patmoc1",826.651069000595
"pattin1",2437.33013473769
"pattyr2",2060.69671388389
"pattyr3",2162.75528026724
"patwrb1",2459.31240223513
"pavcuc1",5096.8514400378
"pavpig2",2273.6068232839
"pavque1",3152.25392254086
"pavthr1",1549.46328673161
"pawind1",3524.47731731604
"pawsta1",1799.04158796662
"pawtru2",2597.23332736659
"payfin1",2056.34034424743
"payrob1",1113.32212968854
"paywar1",2364.3290213331
"pbbeat1",1684.58506142583
"pbgdov1",2959.50920630909
"pbipig1",1874.79121915529
"pbmtou1",606.224334487624
"pbqdov1",1318.09866966957
"pbtman1",2952.62596223692
"pcttyr1",1595.8947755646
"peaant1",3425.03200599211
"peadov1",1274.29631674084
"peakit1",4920.59710204176
"peapar1",3764.79431026462
"peatre1",1550.87137550471
"pebcon1",8721.80024163275
"pebcuc1",9301.20635441718
"pebfin1",176.985883438985
"pebsee1",3165.496747974
"pebswa1",4165.96040118982
"pecant1",3176.83516625753
"pecpip",16280.0111761018
"pecsan",25922.8361105071
"pecspa1",3069.16583008614
"pedlau1",1542.62322133868
"pedpet1",6373.90889206138
"pedsno1",5504.38535267783
"pedtit1",1666.78814313015
"peethr1",541.509062676717
"peflov",3245.03922905824
"pefowl1",8438.3772962014
"pefpar1",1087.89114498663
"pegpig1",174.749449630202
"peipig1",556.61340517329
"pelcor",3489.26366158028
"pemsun2",246.369510003714
"pepcis1",7224.01448191252
"pepowl1",926.754712778255
"peptyr1",1426.68666157712
"perant1",562.842783192865
"perboo1",2787.22562731179
"perfal",18340.3932997303
"perfog1",877.800870096226
"permar1",6304.5521064565
"permea1",1715.99695683528
"permet1",218.985547754312
"pernut1",3913.40096067289
"perpel1",3035.22367783111
"perpie1",3100.77224418315
"perpig2",668.615045295098
"perpla1",3159.15231717679
"perrec1",3105.8140411271
"persco1",862.614145308835
"pershe1",7540.11454892982
"pershe2",1750.78673508311
"pertap1",198.77232090737
"perter2",3188.84949768293
"perthi1",238.585942295856
"pertyr1",667.69409560689
"perwaa1",1327.17027617373
"perwre1",1038.67293851186
"pesfin1",794.966710932197
"pesowl1",6174.45117635577
"pesowl2",115.352716202469
"petcus1",11849.5610796895
"petkne1",1585.67700335005
"pettwi1",2272.67874682596
"pettyr1",2305.00005136819
"peweye1",193.641002108869
"pewnig1",9133.07232812392
"pfbwar1",5281.54468588481
"pfrpar1",418.599324757621
"phaino",1116.73289072322
"phbfin1",82.554303664281
"phbwar1",347.377057414314
"phcdov1",1366.77556830398
"phecou2",1673.72437149932
"phecuc1",10525.3586661933
"pheowl1",15767.3142690689
"phepig1",7853.16161667534
"phfdov1",2650.19010544717
"phgsta1",4692.16209238863
"phhcuc1",1334.1047644382
"phibul1",1057.43998153701
"phicod1",4005.90114384911
"phicou1",1056.04943397756
"phidrc1",2165.26794949716
"phifab1",1226.33416674814
"phifal1",1945.32120574128
"phifro1",1438.6009202463
"phihae1",2026.71072813696
"phihao1",1971.19817357545
"phihap1",1047.47577298576
"phikin1",4421.39578772032
"philea1",1072.555403983
"phimar1",935.678436931544
"phinee1",2122.058954181
"phinig1",2004.50237290255
"phiori1",1140.48107160029
"phipar1",767.472697764571
"phipif1",922.029476662629
"phipig1",4678.02536920759
"phiswi1",1739.68180708962
"phitai1",353.575857608967
"phitro1",1835.2875157102
"phivir",9149.74500187421
"phiwoo1",805.08240186102
"phlwar1",1942.85685524066
"phopet1",35154.5182333326
"phseag1",1458.7285752713
"phsowl1",1304.17620883187
"phtjac1",1958.92475682138
"piapia1",5683.84244295362
"pibgre",4375.85390765751
"piblar1",3920.1190760854
"piblar3",1239.56994593508
"pibpel1",9110.2675318616
"pibros2",933.285725774838
"pibtan1",689.202148695263
"picmun1",4012.61586881884
"picpig2",565.20144368295
"pictyr1",1282.47573912218
"pieavo1",9651.98755503738
"piebar1",864.689447243436
"piebus1",2334.25189790627
"piebut1",996.016871625972
"piecor1",2393.06701217888
"piecou1",1422.88130429293
"piecro1",3120.91242035171
"piecuc1",11384.5897452343
"piecur1",660.119870703571
