"species","spGenResult","spMorphResult"
"brbswa1",89.8829639958459,3.74981728003244
"brbtan1",85.56662746508,2.63211739750466
"brbtod1",130.643688394364,4.02071937166841
"brbwar1",57.4920940580808,2.72431248030551
"brbwar2",63.614965845859,2.70684031600897
"brbwhi1",72.8625759731852,2.35281557923624
"brbwoo1",127.426875412008,3.03081639593964
"brcale1",82.4996214167612,2.59736043871947
"brcbar1",125.193785403399,3.09241229907341
"brcdov1",134.452502364734,3.62177318306723
"brcfan1",95.2137788253375,2.92148453800031
"brcfly1",99.1801124300336,3.24464136214942
"brcfly3",106.482847710546,3.2935362682053
"brcfly4",98.0726661606738,2.98119203997577
"brcful1",76.5582440368607,2.80156986937895
"brclap1",132.348280754016,3.5266745865493
"brclau1",54.5437358849696,2.44058927572861
"brcmar1",100.70000749171,3.50034008960424
"brcred1",85.8057898587918,3.20632516717557
"brcsta1",86.8589797308691,3.209600994154
"brctch1",90.9369165427619,2.78648515434853
"brctyr",98.3142818018997,4.57949151231504
"brcvir1",89.9609156215503,2.73317639794095
"brcwea1",69.8376350318906,2.38147966346811
"brdowl",133.030603182891,4.82785143406389
"brebla",83.232462732796,2.84487778509157
"brebul1",87.4126981212578,3.20731774287494
"brephe1",167.003749987029,6.6437566813017
"brespa",76.9828536326416,3.53035952132107
"bretai1",79.1990538455226,3.28526644752615
"brewoo1",125.496181321329,2.80087873853172
"brfgle1",102.063187095703,2.70981373639289
"brfowl1",131.336174341547,5.36504382096223
"brftan1",73.7852087921657,2.29271324165238
"brfwoo1",126.717625142896,2.71529790432664
"brgdov1",128.621319416457,2.98982254497882
"brgeup1",82.9646564288959,3.20600707324242
"brgpig1",130.068400054125,3.12052154911425
"brhant1",102.475967529528,2.77738600129269
"brhapa1",76.211744937883,3.21659239259783
"brhbar1",129.185215501633,3.28920346938146
"brhcro1",90.979940483485,4.90599319536844
"brhgre1",103.992467873222,3.50428282608407
"brhgul2",131.939407357359,3.39805209704473
"brhhon1",74.8368917481592,3.18305721234675
"brhkin1",128.977549377179,4.16554025897205
"brhpar1",119.175843211076,3.65544249987817
"brhpar2",124.197179092539,4.07147097344146
"brhthr1",79.3413483758765,2.89187348170872
"brican1",80.9035232367382,3.12812026044417
"brigra2",95.8872664590805,3.76148124292674
"brihon1",87.0926542848322,2.88951337098031
"bripet",108.24279147218,5.73823722701985
"brispa1",75.0182308938401,2.46822142712003
"briter1",94.255605815739,2.84896163081765
"britit",80.0956470675901,3.05208708007055
"brlwar1",71.6472573900694,4.31238273248335
"brnbar1",123.244523663879,2.98059387028022
"brnbar2",125.080216724697,3.27666415862137
"brnboo",108.045401064124,4.20967237476853
"brncac1",102.717828838333,2.49579249139839
"brncre",77.9184214676023,3.77950894163281
"brnfan1",91.7652475500448,3.72045657205047
"brnfir1",83.4774567073983,3.89229656451688
"brnhao1",130.98424214086,3.29471677426825
"brnhao3",130.831077076064,3.21688388128194
"brnhor1",127.770246080129,7.6893794746706
"brnjay",95.6161096011503,4.24047232740003
"brnnod",98.5012811202037,2.70617319205851
"brnowl",132.860518276707,4.0010158709885
"brnpar1",122.589678713629,4.91994023437909
"brnpel",129.211117301067,8.25402799101895
"brnpig1",131.598233360191,3.12677098421497
"brnpri2",80.0567699210599,3.43229362848559
"brnpri3",80.5433340191441,3.18142687604677
"brnrav1",85.3187894137061,5.94634033469548
"brnshr",91.8416606462582,2.97819067259319
"brnsku3",120.950811168572,2.79743175384501
"brnthr",80.6201818422322,2.92313515642987
"brnwar1",77.0610173211547,2.93623562173859
"broacc1",74.5969508499643,3.38456840103699
"brobab1",92.8873309141495,2.86517159592297
"brobul1",60.6818560202673,2.82966935363875
"brocow",82.9674098093702,2.70827005755161
"brocra1",133.274212593451,3.31012783561721
"brodip1",68.9266117980113,2.72532019625243
"brodro1",83.644515346297,2.67031585157654
"broela1",101.496060605634,3.48191496432588
"brofal1",122.540794658498,4.12749084047393
"brofly1",98.9821233936944,2.95383991703436
"broful1",80.1631541368276,2.83937259175382
"broger1",85.9852761785251,4.56433837396531
"brogos1",128.939721045075,3.48161671094251
"broher",129.371051693777,5.68330531259521
"brohon1",87.2070754735346,3.55744774839001
"broill1",83.1772714514723,2.75104026961989
"broinc1",125.920559458246,4.62575877757854
"broinc2",122.927059146601,4.38569981670575
"brojac1",127.651524995185,3.87003760642327
"brojac2",129.408367909335,4.28957552892909
"brolga1",134.581751978123,7.40296602214472
"brolor1",111.960477643579,3.25383966024277
"broman1",84.6213748657219,4.1026109655054
"bromes1",136.888797800825,3.40694604171093
"bronig1",133.780147330297,3.37951751552259
"bronun1",128.674188669014,3.40479481026545
"broori1",93.4273218625051,2.88664744965262
"bropar1",56.7373112901019,2.70640513402883
"bropri1",85.9214285565942,3.63386571249442
"broqua1",172.420930508378,3.57423406192522
"brosha1",125.126286294878,3.91612337715436
"brosic1",71.3494525955305,5.31374304182628
"broson1",90.1626406292484,3.06731236528674
"brosun1",76.764165452867,3.26779406480448
"brotan1",86.7928094354899,2.43125257941959
"brotea1",166.593166834433,3.66743836393274
"brotho1",87.4411389800743,4.92430026263263
"brotin1",200.971285128979,3.65146483007123
"brotre1",93.7433356834023,3.23034070582067
"brotre2",97.4302996423309,3.33196669085906
"brotwi1",77.4862016824393,2.94094534717458
"brqdov1",122.231874852045,3.4202437001017
"brratt1",98.9176190068861,2.80079513852137
"brrbun1",86.2054691848486,3.09283230911114
"brrmin1",82.6130202134582,2.7258665222218
"brrsee1",78.1364997438067,3.62880989047931
"brrtap1",100.958845256103,3.06645966452808
"brrwhe10",76.6908057473585,3.38901682585219
"brrwhe3",77.2413949365268,3.53588705332017
"brrwhe4",84.579410299485,3.99291466704845
"brrwhe8",80.8773038311002,3.49373623214095
"brrwhe9",80.5445275973246,3.55489724655111
"brseag1",126.875136885467,6.0551576881895
"brsrob1",85.0797916851408,2.85268775779377
"brtbab1",85.1363497652759,3.0485429126507
"brtbar1",124.978348093286,4.19506865765044
"brtcha1",87.3181355893341,3.21120961341786
"brtcom1",124.687439576944,4.5812557470296
"brtcur",115.732074894344,3.61870498607595
"brtgra2",80.7555508982899,3.24980865169766
"brther2",131.268358113445,5.35497476143002
"brthum",133.86868929309,6.69373100045239
"brtpar1",120.227978475649,3.92399836073492
"brtpar2",110.626520640103,3.38475669649241
"brtplu1",129.251314862051,5.20534206718116
"brttho1",123.807875577908,4.58318259339602
"brubro1",136.497449815853,3.32471141596822
"brubrt1",172.785402265606,4.44264425382565
"brubru1",90.992105598098,2.83747055131241
"brucuc1",135.200260889599,3.06883196788585
"brufly1",120.902803516538,4.65926149641857
"brutin1",200.066178453934,3.29504841695433
"bruwat1",91.3411323844681,3.2970019812425
"brvear1",125.432947996063,4.57687045604087
"brwcou1",133.460830798018,3.63293291371679
"brweye1",106.468939554807,3.68747454568601
"brwhaw",130.3797380573,4.65830870077843
"brwjac1",132.431283251686,3.58901817104584
"brwowl1",130.277607587757,4.96862594445039
"brwpar1",118.403180472065,4.42868234465627
"brwrai1",134.027003520221,4.25597835154211
"brwsta1",94.6638524128542,2.84712971528183
"brwwar1",72.6301758476374,3.56318273411671
"bryfin1",99.590336810054,3.15648568706163
"bryshe1",89.3301388602151,2.48902902990614
"bsbeye1",99.7758181691048,2.93242762525364
"bsrcha1",82.8437701567004,2.74885141978522
"bssowl",131.368431589781,3.62225702236801
"bswdov1",133.090048659967,3.50558563014605
"btbeat1",129.194090499887,3.68361182642312
"btbeat2",127.549087478974,3.61423345851593
"btbrob1",62.2076204999135,2.35160719778129
"btbsun2",83.385485023977,3.17310996639523
"btbwar",73.2770424777123,3.31007255450339
"btfgle1",101.662476431639,2.77926027821499
"btgsta1",92.4189685132796,2.89367339263713
"bthhue1",103.794431526665,3.20384124929287
"btmjay",94.7375170490172,4.70612234632147
"btnhen1",135.188466956208,3.54275701995096
"btnwar",68.9100102159704,3.24890345168906
"btpphe1",171.857164836094,4.58349666877857
"btpwhy1",84.0241598607335,3.02564787802474
"btsfin1",93.6952203970043,3.04970019468516
"btstan1",85.5029866902567,2.70285198125292
"btther1",129.192009386379,6.04781343261389
"btttyr1",95.5265170045136,3.06121250800464
"btttyr2",93.7817550178462,2.88609720668595
"btwbab1",78.7671421551517,2.82617710864273
"btweye1",87.6248150986445,3.06971225031626
"btweye2",92.6099012059703,3.23886201509967
"btywar",73.1641761600725,3.43389756844873
"bubbab1",68.2147646068338,2.46090614979788
"bubbee2",129.552180270113,3.96303874265981
"bubbus1",79.6851572687912,2.1875787061687
"bubcha1",173.259877586516,4.30090031210794
"bubcis1",86.8705174560366,3.64871610497407
"bubcor1",88.4549518877461,4.00562139056306
"bubcur1",171.568516899576,6.43894696652978
"bubear2",103.144385493987,3.05310132978333
"bubfly",100.023290246798,3.00462007666988
"bubfly1",87.6314882056282,2.86983748677459
"bubfly2",82.436199117673,2.69340635909983
"bubgro1",87.5755987253422,3.08369171821504
"bubgro2",97.4700326356104,3.03649718990683
"bubhel1",127.697287820126,5.18154415391608
"bubher1",134.377267202197,6.63057398199217
"bubhum",132.449306514199,5.9518009143823
"bubkin1",125.94028309127,3.99449020395197
"bubkin2",127.502611507684,4.26721141345471
"bubmon1",93.834691164118,2.55111940844327
"bubpak1",129.109446921602,3.57445660290304
"bubpak2",128.658772901423,3.66004858883103
"bubpuf1",129.991315677129,3.40790505737034
"bubrai1",131.005031351176,3.48634810912179
"bubsab1",125.038186282353,4.0562432413318
"bubsan",125.745622349748,3.50819492722974
"bubtan1",79.3320277471459,2.47388520660006
"bubtan2",90.9566417852235,2.99742546760159
"bubtyr1",96.5602756768098,3.83574417866908
"bubwar1",60.3075518916383,3.49688433961469
"bubwar2",87.8623310504104,4.78848016323207
"bubwre1",100.118205275194,3.42974833416047
"bucbab1",66.7303669471047,2.7390644668474
"bucbus1",136.925338759139,4.26715776395059
"bucgre1",103.454552882715,3.21051297168671
"buchor1",124.561974900477,7.97384200618921
"bucifr1",72.6761255565187,2.22275710703639
"bucjac1",128.324702525146,3.71926314937603
"bucjay1",90.0676656081461,3.58126998201403
"bucman1",101.949220260634,4.11256978909457
"bucmot1",131.323522620718,3.58812633283741
"bucmot2",129.483072375216,3.78368615154636
"bucmot3",130.380486309413,3.83644363654013
"bucmot4",130.414239137971,3.84467240677023
"bucnig",133.597072588554,3.10155583259181
"bucpar",120.265883477287,4.54773572106834
"bucred1",65.0382350706213,3.0734495880015
"bucsap1",130.294235897463,6.14981009478833
"buctof1",97.1285794956729,4.01421436008953
"budger",115.197215521194,3.48815703930569
"buebar1",125.064358146601,2.8973388476766
"buebar2",124.862804776947,3.09959007283595
"buffal1",125.070542684729,4.54795424752197
"buffle",151.307073661063,3.47087842911461
"bufhel1",121.879213785431,4.55196094365066
"bufhum1",131.688319559872,5.85540986956447
"bufowl1",120.113972166221,2.70643920877615
"bufowl2",130.516790713862,5.32709448387929
"bufpar",119.445758192416,4.52814633915507
"bufpar1",118.600709106184,3.63529057725995
"bufpip1",84.698231563385,2.88526664498661
"bufscr1",78.7304283767589,3.0004492632513
"bufsee1",86.9924667628986,2.83836414213423
"buftuf1",101.441787643837,2.58726753460708
"buftuf3",98.4376683168293,2.56311726537465
"buggna",83.5314330635949,4.37285481392906
"buglio1",57.9779130017801,2.29225442700967
"bugnod",94.9161091242549,3.50622576032593
"bugrob1",76.8966371959534,2.21378970853184
"bugsta1",95.8645452236436,3.16848736005801
"bugtan",92.2934884186047,3.05963119474821
"buhcou1",136.450830371054,5.0094367771845
"buhmac1",116.522852319712,5.05578286381252
"buhshr1",91.3910406320327,3.16776199910946
"buhsun1",64.6443086654154,2.75322643857107
"buhvir",81.3674236573827,2.79850917582487
"bukwoo1",133.529528791399,5.32315899392431
"bulalb2",94.3339783850141,4.46143023775163
"bulori",78.5304619536085,2.66169833162632
"bulpet",92.4480336504864,2.41647510309084
"bulphe1",168.64911196746,5.71315985779546
"bulshe",78.7023513404615,2.28257441323869
"bumbee1",125.777075145206,3.27467886427191
"bumhum",127.278456928043,6.24505845123973
"bunere1",90.2189977447048,4.18779664865723
"bunfly1",73.301336857199,2.81464189144515
"bunibi1",133.976394866716,6.74540041829765
"bunwoo1",123.588992793745,2.82500769344206
"burbus1",88.0946426531648,3.07008466266508
"burcou2",133.750007739172,3.24082787876681
"burcus1",87.6003453969881,3.52902322717737
"burhon1",88.7842751735755,2.85162337185385
"burjuf1",82.9009941250031,2.67109447735472
"burori2",89.8310815548746,3.34187385450354
"burori3",92.5361718430078,3.21910231806416
"burowl",133.926016397,3.24257538495636
"burpar",124.201196139711,4.63543434169903
"burpar5",120.769001186308,3.91431025954219
"bursan1",137.515055159293,3.27104108040589
"burshr1",85.0384196024171,2.66300490422425
"burtho1",83.2322636026243,4.74132383550043
"burthr",79.2191919615249,2.81093145493062
"burwar1",88.8220677933951,3.16759720439426
"burwhe1",83.6815594022118,3.35631495037971
"burwoo1",123.876676406106,2.80972352907943
"burwoo3",124.920381369158,2.84686821309474
"buryuh1",60.388897740685,2.50699115263118
"busbla1",79.9566299164918,3.04366686102548
"busbus1",78.0771268976954,2.86525072515867
"busfla1",127.26051266224,3.98257321709703
"busflu1",133.93727415859,3.31089351883251
"bushti",82.2778494027718,4.5163808468582
"buspet1",89.5666851102671,3.24557841486007
"buspip1",85.5791443886677,3.25376212965392
"busrob1",89.1953598964053,3.12412004318432
"buswid1",69.3806441575296,3.04514398190902
"buswoo1",124.981778020358,2.66659019493363
"butapa1",81.849647292794,3.48130006906518
"butcor1",122.3480000839,3.9613180694119
"butfly1",79.9199246122618,3.09562466088018
"butfly2",71.3013843427313,2.49625039356616
"butfog4",104.901683048632,2.80561495527119
"butfog9",103.940891363013,2.68291073670896
"buthil1",122.855620738629,4.20103547850014
"buthum",129.366684051029,4.77767927817234
"butkne1",133.227771356751,4.46933429512576
"butpig1",171.809632090285,5.15068833502434
"butpig2",171.252207425702,4.77427579571625
"butpuf1",128.925837304923,4.71000010016229
"butpur1",93.3742477160102,3.29945652912678
"butsal1",90.824488819112,2.94628389167528
"butsic1",130.444296073979,4.27987715285322
"butsun2",81.3357132200576,3.16664143482642
"buttro1",129.221811803117,3.75283417707739
"butwar1",62.0998164880776,3.23273625406742
"butwoo1",104.684271896646,3.22496539112835
"buvbul1",81.6186292373602,2.53489903474693
"buvhum1",128.985932127745,5.88277686031569
"buwcin1",112.920379031665,3.28138246934913
"buwgoo1",166.517069115306,4.36824264753612
"buwlea2",94.5758396432498,2.77874474775156
"buwmac1",117.457421390467,5.23017697943097
"buwpar1",121.83395276042,4.28540704890605
"buwpar2",116.567513519526,3.83970315372284
"buwpar3",119.238195789306,3.70577687459063
"buwsta1",122.553438148152,4.67917686173353
"buwtea",155.937011352137,3.96720601843778
"buwwar",73.1045428342287,3.3924471426761
"bwfshr1",81.9806196139482,2.87924449787701
"bwfshr2",90.4222133108669,2.90808611408953
"bwgdov1",135.530788236118,3.05182161100088
"bwmtan1",79.2116418776874,2.53383505555063
"bwwbab1",56.0243198614646,2.63968801294457
"bwwwre1",84.766684866692,2.98536247859495
"caaant1",96.589656280376,2.69720106207157
"caacac1",105.977162526159,2.73597631192602
"caawoo1",127.080849067179,3.10262104617575
"cabbun1",77.7412843432322,2.5047164408401
"cabgoo1",167.697662110687,5.15167174871432
"cabgre1",75.4289534567664,2.37001661421102
"cabspi1",97.690376161832,2.74785073115163
"cabtra1",163.980891946723,4.86253927530174
"cacbul1",76.275870398524,2.38697664540744
"caccan1",107.509184075265,2.85136971293912
"cacgoo1",146.335363439216,4.1930743053983
"caclar1",76.6517007609242,2.84442939444993
"cacpar1",119.797215344426,3.95253099624378
"cacwre",85.7419534537362,2.84884007997886
"caeowl1",124.35563312225,4.30058514810888
"cafdov1",128.51732441878,3.12264495839735
"caicha1",78.4287024595274,3.06143547455456
"caichi1",90.9301254346256,4.38248741100033
"caipar2",114.455974594547,3.60411428151884
"caisha2",129.947048101266,3.31095584626827
"caisto1",98.9358545904621,4.03744212854988
"caiswi1",132.092967886779,6.0056432988148
"caitea1",169.358049624583,3.44544694285127
"calcon",130.865839649472,8.48715831074941
"calgna",95.270436678211,5.08119658939923
"calgul",119.036344620126,3.84799127196669
"calhum",134.929918323689,6.75112182590392
"callar1",88.3367144214404,2.94481106038751
"calqua",170.61238696732,3.17780536318119
"calrai1",133.063641299703,3.62848261388629
"calthr",81.9420801747684,3.31321485210037
"caltow",82.547208597777,2.99315952274814
"camboo1",131.268730698298,3.3919437351765
"camfli1",131.343995773493,3.13017392224699
"camfra2",171.684782305047,4.1523130318563
"camgre2",72.2861347639266,2.22839601256462
"camind1",87.9810687563401,3.77841977720873
"camlau1",81.1717468650785,3.00089955132883
"cammin2",105.230014066763,3.07926774091822
"campig1",130.204547243413,3.34940826581981
"camscw1",69.7068569903344,2.64432745362653
"camspe1",69.0589330854073,2.61843658195817
"camsun2",67.4844446061207,2.89342010458413
"camtai1",83.3787418775801,3.68147192289584
"camtro1",92.3695055514474,2.6981825709571
"camwar",76.5582598934665,3.46458916096128
"cancan1",103.433915192963,2.89366643667496
"caneme1",130.768630877091,6.62806589515978
"canfly2",76.615371763651,2.58458985697101
"cangoo",157.856535321288,4.87930197003547
"cangro1",97.7952571310902,2.55053089186462
"cantow",76.1183396521592,2.61891558146166
"canvas",146.681301577657,3.99630576322502
"canwar",69.1873395136223,2.96302155864879
"canwre",79.7419953844651,3.21406507211453
"caogre1",72.0589156308474,2.19352992948504
"capbab1",84.9841841009208,2.82013815632819
"capbat10",86.502985971747,3.62830033180289
"capbat2",77.5283089340746,2.73942520072544
"capbul1",84.7601091182903,2.94583508930929
"capbun1",76.938380600006,3.09655565911378
"capcan1",81.4764595895782,3.65427463560568
"capcon1",77.6518651859202,2.58327193206089
"capcor1",128.818725912688,4.29171813400532
"capcro1",87.6659163670981,3.99451262048372
"capcro2",90.2816794684988,4.82162729798474
"capfra2",171.078003043507,3.86378000273755
"capgan1",125.759518188149,3.965400899679
"capgls1",88.663070677066,2.80227210415376
"capgra1",83.0856367163017,3.12749297165596
"capgri1",129.670889454445,6.98458557268303
"capher1",130.732520650493,5.10903963548866
"capowl1",131.369626507601,3.12249393228222
"cappet",67.0316245016039,2.68223634547601
"capsee1",93.9344281834347,4.1692700442173
"capsho1",161.999228105852,4.48867292848898
"capsis2",75.5935899283205,3.15797551221226
"capspa1",83.2726651290616,3.17965057839071
"capsug1",84.6941947246513,3.83821673946382
"captea1",164.964141573733,4.05881198613998
"capuch1",98.9071875977175,4.45805526603364
"capwag1",86.6029743779491,3.25410031675776
"capwea1",83.0354220924791,3.11950241131039
"capwhe1",86.5851504828609,3.06508685608674
"capwhe2",84.2210973549177,3.93017534184919
"capwhe3",78.4428991798586,2.81001070002807
"capwhe6",86.5209471881786,3.95349291533901
"carcar1",125.518038434425,5.79500150560038
"carcha1",83.0341054077313,2.98504568070005
"carchi",80.4335285372654,3.74415645057932
"carcis1",89.5530610422303,4.37794543132787
"carcro1",90.0925451408006,4.79645896943883
"cardov1",130.387620834469,3.41466233516473
"carela1",113.706854128886,3.7639782611278
"cargra1",97.3179918858308,3.17039612163626
"cargra2",84.2872009598622,2.80703606960975
"carlor1",115.746904521359,3.39754664620033
"carmar1",102.365884532852,3.64227160853843
"carmyz1",104.973144867592,3.4517859965196
"carmyz4",97.0667562579244,3.6486580873914
"carpar1",77.434566187203,3.34133459717078
"carque1",82.0548080115954,3.48750197057702
"carrew1",108.251751444391,2.97508561375353
"carsee1",88.113094053435,3.16581490735582
"carsun2",89.6471574300449,3.87015907411022
"cartan2",88.5325029176682,2.74427239843838
"cartap1",97.3636043795978,2.76878513697708
"carthr1",80.2862214002581,2.91609946596133
"cartit2",87.1413681429705,3.0230467459235
"carwoo1",128.41396580984,2.9562143185934
"carwre",79.6355193618691,3.2997322496964
"casant1",105.862613869463,3.10683094883625
"casauk",91.9181417402444,3.73399004636858
"casfin",72.7722107572547,3.0009123652444
"casfin1",91.0662229980916,3.01723798667682
"casfly1",90.2640699869569,3.59351192399942
"casgul2",126.197001588482,4.23047426648304
"cashae1",127.632856869807,6.09196409339094
"cashon1",124.836832739603,3.61889952583499
"caskin",104.646941611515,2.84525478360018
"casoro2",97.1236671470316,3.45863343098783
"casplo1",129.596178989532,3.23049427471997
"cassno1",169.545065995448,4.93292929305287
"casspa",77.8471640375001,2.85772872501684
"casspi1",131.756738585316,5.16262999461806
"caster1",120.48895254869,3.83110834356921
"castit2",68.7322266972563,2.95584134447902
"casvir",84.6319285639456,2.95559646920266
"categr1",129.871879367877,5.311804150525
"categr2",128.268432198925,5.24914383350498
"cattyr",104.71337747828,2.88124180029818
"cauant2",103.515963070025,2.97003430168568
"caugro1",170.346133433,4.1931009002535
"caugua1",172.141831670514,6.03339270142128
"causno1",170.14276050659,4.7632072444864
"cavshe1",84.6163504316865,2.70710794733631
"cavspa1",107.049983112926,4.27750429512147
"cavstp1",86.5235200858981,3.62017575693799
"cavswa",94.5639843819834,4.23073973192441
"cavswi2",131.308565430133,5.91172266385439
"cavswi3",131.625107356921,5.38333101582474
"cawfin1",125.980447040425,4.34077209848408
"cayjay1",101.273903676237,3.95259505400843
"cbbwar2",83.343717750121,3.09314471941723
"cbbwar3",82.4840499779318,2.84964627081491
"cbbwar4",93.8900949689736,3.2206322729251
"cbfdov1",127.248864237959,3.3992694570702
"cbgcuc1",135.822415831696,5.40927883196972
"cbipig1",122.669365882146,3.25764055684821
"cbipig2",126.042532921461,3.41801372299695
"cbjbab1",82.4664561199053,2.63310276496969
"cbmfin1",87.4439824846156,2.54651746418735
"cbmtan1",77.8338826119262,2.36121718014913
"cbqthr1",83.0509172887403,2.66208785529993
"cbrthr1",61.4656705587247,2.3906694432408
"cbsfin",95.9581363989711,3.70882382723299
"cbslar1",93.2904939220185,3.67151243862753
"cbswea1",77.879819482447,2.55774343791579
"cbttyr1",94.1043239787187,2.81931142768902
"ccbeat1",129.094100229505,3.49119972795469
"ccbfin",76.6261134947276,2.55227858740882
"ccbwar1",60.8383732045785,3.12357856172877
"ccfdov1",128.543444084644,3.16449228089721
"ccfgle1",104.836427722997,2.8678375938668
"ccfgle2",102.075749166163,2.77524195702686
"ccswea1",84.1829172231304,2.81639394475788
"cebboo1",131.303096838426,3.22485544157136
"cecman1",99.4121120529944,3.76860897307536
"cedwax",80.7281620248422,3.01762911029915
"ceghor1",130.124606518389,5.97228075929571
"cehpar1",120.401503408247,3.91037807726805
"celmon1",90.8959060204745,3.07063946050816
"cercus1",89.504424469219,3.59011746020734
"cerwar",71.5483989076073,3.33447943695385
"cetwar1",86.4213090069824,4.31122170978651
"ceybuw1",73.5723030156766,2.87898848419727
"ceyfro1",134.241263846941,3.76882653679583
"ceyjun1",170.748333947068,4.12565705855122
"ceymag1",91.0327700318692,4.41233822776605
"ceymyn1",86.5554538534148,2.97328586793047
"ceyspu1",169.462333160876,3.42069181640752
"ceywhe1",78.8533694133517,3.43514558016515
"ceywht1",76.690537427136,2.72593457196404
"ceywop1",133.430788612153,3.48655826375083
"cfweye1",70.9627178524854,3.2603088058
"chaant1",101.500877705209,2.45280100283556
"chaant4",98.4184329898715,2.91571401904712
"chaant5",97.7306546394133,2.88429490501682
"chaapa1",68.5816481951657,3.07139268905588
"chabar1",126.62815064085,3.16984212236664
"chabrt1",91.4697254678908,2.77764805960408
"chabul1",82.6679656792088,2.61658772985602
"chacha1",172.912634733627,4.18290586913957
"chacis1",86.0351154527494,3.55377674722714
"chaear1",101.361524321993,2.90687112122308
"chafly1",66.5570949013277,2.15744023386392
"chafly2",79.1776583018913,2.70088943721274
"chafly3",97.6327226749407,2.97426431603126
"chagih1",86.9956021224902,2.72598838898732
"chahum1",129.196111643721,5.91924885507832
"chakin2",134.988579135502,3.76690316766968
"chalor1",121.126360617105,3.25496496341318
"chamoc1",116.10582063113,4.04632249802288
"chamoc2",103.513027250872,4.05367136697322
"chaowl1",132.78280286414,4.12999456368354
"chaoys1",128.276906205322,3.91890378890344
"chapet1",81.060748469147,3.3956064279259
"chapip1",101.912957331777,3.93709959741136
"charob1",93.3779956043349,3.61835182908644
"chaswi2",132.140560822097,5.05491517526852
"chavan2",91.1276371304011,2.93264173927551
"chbant1",104.99525741976,3.18025788032519
"chbant2",102.006316195129,2.7545198841609
"chbbab1",56.5523880488764,2.28594698422492
"chbbun1",72.3823977040123,3.08625296482698
"chbbut2",133.204696632117,3.64480978079257
"chbchi",89.0467058112704,4.17650382376649
"chbchl1",79.1817536869286,2.97685239484901
"chbcor1",121.073698729566,3.89356157213923
"chbcot1",102.836689601372,2.72922465824986
"chbcuc2",136.63932731295,4.90885658884542
"chbcuc3",134.025194051245,2.84501563131953
"chbcuc4",134.804722843664,4.38120822648169
"chbeat1",127.559741075366,3.45520233061649
"chbeup1",89.4030787560326,3.30862416708792
"chbfan1",83.4717884697094,3.49447676999983
"chbflo1",77.7040082947751,2.5297611719543
"chbgna1",102.945900301189,3.22171650341554
"chbgna3",99.5890037971784,3.01803240214658
"chbgua1",171.073893388918,4.93994573955252
"chbhel1",91.2805415043224,2.68130211026439
"chbhum1",126.180708809055,4.91983349095147
"chbkin1",128.449350667129,3.8232804742117
"chbkin2",125.500886219096,4.08092748706131
"chblau1",84.5195634554023,2.57467339969476
"chbmal1",133.662957309261,4.07773606543629
"chbmal2",133.88130264799,4.60780683700525
"chbmoc1",99.1970451421898,2.83977880424068
"chbmon1",96.0989608336331,2.98198407653543
"chbmun1",99.3539443703115,4.63179420687337
"chbneg1",80.9602387650042,3.23012494986609
"chbnut2",89.7857387742135,3.5268638691995
"chbnut3",73.16121347701,2.88947435983136
"chbnut4",83.454848652627,2.98977600831008
"chbowl1",131.509842414595,3.00118730877561
"chbpar1",172.764578369111,3.6625698665134
"chbpar2",171.294143800302,3.17689556648385
"chbpar3",170.998894363414,3.09758897657821
"chbplo1",126.920108684894,4.10389615287383
"chbqut1",76.0771949938245,2.3388704869288
"chbros1",67.7918509747059,2.9054734571131
"chbsan",137.080936292643,3.4308455205397
"chbscb1",82.8282409762421,3.07136965292119
"chbscb2",79.7839866872159,2.98109850974079
"chbsee1",95.4039579500852,4.16218323344795
"chbsta1",89.9863483363686,2.88677923831123
"chbtan1",86.9013394432985,2.82718216551811
"chbtho1",100.514598821219,2.54014068973694
"chbthr2",82.5435259441789,2.88228117724974
"chbtou1",126.824427343288,6.86131765762637
"chbwar1",79.3070315989655,3.4641272893436
"chbwhi1",76.406260461811,3.56603275565975
"chbwre1",85.3899855763124,2.70488812172923
"chcant1",98.1346168006314,2.94655136327446
"chcant2",102.090061045685,3.28122029831023
"chcbab1",79.699437590637,2.95403169893332
"chcbab2",89.4766303029907,3.01575228234249
"chcbec1",98.2216635940494,2.73764699967065
"chcbla2",97.5070112322454,2.83934566633483
"chccot1",96.6851418136891,2.57799127431118
"chcfly1",80.6711059975767,3.83835866864809
"chcgna1",100.299362609576,2.72731055625677
"chclau2",60.7519453834031,2.73495352036297
"chclau3",71.2526958350915,2.80075670391703
"chclon",86.9480585341404,3.23360029981466
"chcpih1",98.4833598463054,3.22909347427991
"chcpuf1",127.396378430458,3.44283064279118
"chcsta1",85.3243395985598,3.01898106737474
"chcswa2",99.341213236585,4.28728121026737
"chcswi1",132.033829856488,4.46184708570356
"chcter2",116.728252238964,3.96616373673974
"chcwar2",58.8751828989534,3.15756913509323
"chcwoo1",126.660006211221,3.0117868409087
"chcyuh1",77.0538532094873,2.9963509367846
"cheant1",104.309951042919,4.19150495779967
"cheant2",98.0102998390796,2.9776298837186
"cheara1",128.162130244691,5.74301809928175
"chebul1",67.0132407401042,2.35955504966436
"chebun1",73.5965083938392,2.76955613416708
"chebun2",84.8857253584395,3.26371475351177
"chemun",89.7997112020857,3.92420210534706
"chephe1",169.095025971345,5.54758773862659
"chepic1",129.548040730212,4.44150719581151
